Testwerte zur Berechnung von Neigungswinkeln aus Wellenlängenpaaren
*******************************************************************

Ordnung m               : 1
Gitterkonstante [µm]    : 0.769231
Minimum Wellenlänge [nm]: 430.0000
Messbereich [grad]      : 5
Einfallswinkel [grad]   : -47.1089

 Sensorneigung  |   Transformationsparameter  |Wellenlänge am |Wellenlänge am
  bx   |   by   |  Theta  |    Phi        t   |diagonalen Stab|vertikalen Stab
[grad] | [grad] |  [grad] |   [grad]     []   |     [nm]      |    [nm]
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
-1.000 |  3.500 |   3.639 |   15.928 |  0.700 |    529.98639  |    643.87066  
-1.000 |  4.000 |   4.122 |   14.016 |  0.800 |    523.26809  |    643.87066  
-1.000 |  4.500 |   4.609 |   12.505 |  0.900 |    516.55084  |    643.87066  
-1.000 |  5.000 |   5.098 |   11.283 |  1.000 |    509.83515  |    643.87066  
-0.500 | -5.000 |   5.025 |  174.304 | -1.000 |    637.24725  |    637.24978  
-0.500 | -4.500 |   4.527 |  173.673 | -0.900 |    630.57270  |    637.24978  
-0.500 | -4.000 |   4.031 |  172.886 | -0.800 |    623.89207  |    637.24978  
-0.500 | -3.500 |   3.535 |  171.880 | -0.700 |    617.20585  |    637.24978  
-0.500 | -3.000 |   3.041 |  170.546 | -0.600 |    610.51454  |    637.24978  
-0.500 | -2.500 |   2.549 |  168.697 | -0.500 |    603.81865  |    637.24978  
-0.500 | -2.000 |   2.061 |  165.969 | -0.400 |    597.11869  |    637.24978  
-0.500 | -1.500 |   1.581 |  161.569 | -0.300 |    590.41516  |    637.24978  
-0.500 | -1.000 |   1.118 |  153.437 | -0.200 |    583.70857  |    637.24978  
-0.500 | -0.500 |   0.707 |  135.000 | -0.100 |    576.99943  |    637.24978  
-0.500 |  0.000 |   0.500 |   90.000 |  0.000 |    570.28824  |    637.24978  
-0.500 |  0.500 |   0.707 |   45.000 |  0.100 |    563.57552  |    637.24978  
-0.500 |  1.000 |   1.118 |   26.563 |  0.200 |    556.86178  |    637.24978  
-0.500 |  1.500 |   1.581 |   18.431 |  0.300 |    550.14753  |    637.24978  
-0.500 |  2.000 |   2.061 |   14.031 |  0.400 |    543.43327  |    637.24978  
-0.500 |  2.500 |   2.549 |   11.303 |  0.500 |    536.71954  |    637.24978  
-0.500 |  3.000 |   3.041 |    9.454 |  0.600 |    530.00683  |    637.24978  
-0.500 |  3.500 |   3.535 |    8.120 |  0.700 |    523.29566  |    637.24978  
-0.500 |  4.000 |   4.031 |    7.114 |  0.800 |    516.58656  |    637.24978  
-0.500 |  4.500 |   4.527 |    6.327 |  0.900 |    509.88002  |    637.24978  
-0.500 |  5.000 |   5.025 |    5.696 |  1.000 |    503.17657  |    637.24978  
 0.000 | -5.000 |  -5.000 |    0.000 | -1.000 |    630.61840  |    630.61840  
 0.000 | -4.500 |  -4.500 |    0.000 | -0.900 |    623.92867  |    630.61840  
 0.000 | -4.000 |  -4.000 |    0.000 | -0.800 |    617.23435  |    630.61840  
 0.000 | -3.500 |  -3.500 |    0.000 | -0.700 |    610.53594  |    630.61840  
 0.000 | -3.000 |  -3.000 |    0.000 | -0.600 |    603.83395  |    630.61840  
 0.000 | -2.500 |  -2.500 |    0.000 | -0.500 |    597.12890  |    630.61840  
 0.000 | -2.000 |  -2.000 |    0.000 | -0.400 |    590.42129  |    630.61840  
 0.000 | -1.500 |  -1.500 |    0.000 | -0.300 |    583.71164  |    630.61840  
 0.000 | -1.000 |  -1.000 |    0.000 | -0.200 |    577.00045  |    630.61840  
 0.000 | -0.500 |  -0.500 |    0.000 | -0.100 |    570.28824  |    630.61840  
 0.000 |  0.000 |   0.000 |    0.000 |  0.000 |    563.57552  |    630.61840  
 0.000 |  0.500 |   0.500 |    0.000 |  0.100 |    556.86280  |    630.61840  
 0.000 |  1.000 |   1.000 |    0.000 |  0.200 |    550.15059  |    630.61840  
 0.000 |  1.500 |   1.500 |    0.000 |  0.300 |    543.43941  |    630.61840  
 0.000 |  2.000 |   2.000 |    0.000 |  0.400 |    536.72975  |    630.61840  
 0.000 |  2.500 |   2.500 |    0.000 |  0.500 |    530.02215  |    630.61840  
 0.000 |  3.000 |   3.000 |    0.000 |  0.600 |    523.31709  |    630.61840  
 0.000 |  3.500 |   3.500 |    0.000 |  0.700 |    516.61511  |    630.61840  
 0.000 |  4.000 |   4.000 |    0.000 |  0.800 |    509.91670  |    630.61840  
 0.000 |  4.500 |   4.500 |    0.000 |  0.900 |    503.22237  |    630.61840  
 0.000 |  5.000 |   5.000 |    0.000 |  1.000 |    496.53264  |    630.61840  
 0.500 | -5.000 |  -5.025 |    5.696 | -1.000 |    623.97447  |    623.97701  
 0.500 | -4.500 |  -4.527 |    6.327 | -0.900 |    617.27102  |    623.97701  
 0.500 | -4.000 |  -4.031 |    7.114 | -0.800 |    610.56449  |    623.97701  
 0.500 | -3.500 |  -3.535 |    8.120 | -0.700 |    603.85538  |    623.97701  
 0.500 | -3.000 |  -3.041 |    9.454 | -0.600 |    597.14421  |    623.97701  
 0.500 | -2.500 |  -2.549 |   11.303 | -0.500 |    590.43150  |    623.97701  
 0.500 | -2.000 |  -2.061 |   14.031 | -0.400 |    583.71777  |    623.97701  
 0.500 | -1.500 |  -1.581 |   18.431 | -0.300 |    577.00352  |    623.97701  
 0.500 | -1.000 |  -1.118 |   26.563 | -0.200 |    570.28926  |    623.97701  
 0.500 | -0.500 |  -0.707 |   45.000 | -0.100 |    563.57552  |    623.97701  
 0.500 |  0.000 |  -0.500 |   90.000 | -0.000 |    556.86280  |    623.97701  
 0.500 |  0.500 |  -0.707 |  135.000 |  0.100 |    550.15162  |    623.97701  
 0.500 |  1.000 |  -1.118 |  153.437 |  0.200 |    543.44247  |    623.97701  
 0.500 |  1.500 |  -1.581 |  161.569 |  0.300 |    536.73588  |    623.97701  
 0.500 |  2.000 |  -2.061 |  165.969 |  0.400 |    530.03235  |    623.97701  
 0.500 |  2.500 |  -2.549 |  168.697 |  0.500 |    523.33239  |    623.97701  
 0.500 |  3.000 |  -3.041 |  170.546 |  0.600 |    516.63650  |    623.97701  
 0.500 |  3.500 |  -3.535 |  171.880 |  0.700 |    509.94520  |    623.97701  
 0.500 |  4.000 |  -4.031 |  172.886 |  0.800 |    503.25897  |    623.97701  
 0.500 |  4.500 |  -4.527 |  173.673 |  0.900 |    496.57834  |    623.97701  
 0.500 |  5.000 |  -5.025 |  174.304 |  1.000 |    489.90379  |    623.97701  
 1.000 | -5.000 |  -5.098 |   11.283 | -1.000 |    617.31589  |    617.32607  
 1.000 | -4.500 |  -4.609 |   12.505 | -0.900 |    610.60021  |    617.32607  
 1.000 | -4.000 |  -4.122 |   14.016 | -0.800 |    603.88295  |    617.32607  
 1.000 | -3.500 |  -3.639 |   15.928 | -0.700 |    597.16465  |    617.32607  
 1.000 | -3.000 |  -3.162 |   18.421 | -0.600 |    590.44582  |    617.32607  
 1.000 | -2.500 |  -2.692 |   21.791 | -0.500 |    583.72697  |    617.32607  
 1.000 | -2.000 |  -2.236 |   26.558 | -0.400 |    577.00863  |    617.32607  
 1.000 | -1.500 |  -1.803 |   33.687 | -0.300 |    570.29131  |    617.32607  
 1.000 | -1.000 |  -1.414 |   45.000 | -0.200 |    563.57552  |    617.32607  
 1.000 | -0.500 |  -1.118 |   63.437 | -0.100 |    556.86178  |    617.32607  
 1.000 |  0.000 |  -1.000 |   90.000 | -0.000 |    550.15059  |    617.32607  
 1.000 |  0.500 |  -1.118 |  116.563 |  0.100 |    543.44247  |    617.32607  
 1.000 |  1.000 |  -1.414 |  135.000 |  0.200 |    536.73792  |    617.32607  
 1.000 |  1.500 |  -1.803 |  146.313 |  0.300 |    530.03745  |    617.32607  
 1.000 |  2.000 |  -2.236 |  153.442 |  0.400 |    523.34157  |    617.32607  
 1.000 |  2.500 |  -2.692 |  158.209 |  0.500 |    516.65076  |    617.32607  
 1.000 |  3.000 |  -3.162 |  161.579 |  0.600 |    509.96554  |    617.32607  
 1.000 |  3.500 |  -3.639 |  164.072 |  0.700 |    503.28641  |    617.32607  
 1.000 |  4.000 |  -4.122 |  165.984 |  0.800 |    496.61385  |    617.32607  
 1.000 |  4.500 |  -4.609 |  167.495 |  0.900 |    489.94837  |    617.32607  
